Ticker,Window,Model,Samples,Accuracy,Accuracy_Std,Precision,Recall,Specificity,F-Score,AUC
GOOGL,1,LightGBM,1231,0.6068825910931175,0.08573335622772497,0.6780587936048269,0.6943585587511183,0.520898069132246,0.6521122139123394,0.6498777421459818
GOOGL,1,CatBoost,1231,0.6637240380500972,0.05006411278922063,0.6892734583712027,0.7721977894751128,0.5104269653116422,0.7168212082230792,0.6928860420586218
GOOGL,2,Random Forest,1231,0.5606135413580857,0.08152606876856006,0.6251600081224324,0.6455995410868314,0.47096616210020087,0.612789193126625,0.5714792914010948
GOOGL,2,XGBoost,1231,0.5386228234751983,0.05249623230596859,0.6078009693681726,0.6483384074874504,0.41138206640504843,0.6103412242145874,0.5500218293412887
GOOGL,2,Gradient Boosting,1231,0.5516704519271913,0.07852872467773106,0.6182599262393359,0.6777434021703087,0.42276080775679814,0.6205955716472193,0.587009698043861
GOOGL,2,LightGBM,1231,0.559751160264639,0.07873933064945755,0.6332255589331374,0.6841662950384778,0.44107762250984034,0.6295269827382499,0.5913932482494186
GOOGL,2,CatBoost,1231,0.6149764655541292,0.06076370930750998,0.6541499254082652,0.7361058606718276,0.4465113611914715,0.6768988863061081,0.6328543859948674
GOOGL,5,Random Forest,1231,0.513436029097133,0.08798319676370056,0.6164840701173612,0.6434853379410512,0.3872204404721466,0.5921975140974627,0.5319020085936648
GOOGL,5,XGBoost,1231,0.5036733484743754,0.0972386869142175,0.600135294374676,0.672313625322415,0.32154304948363566,0.6006870943915171,0.5387662694734131
GOOGL,5,Gradient Boosting,1231,0.4988512557190349,0.09089916964804994,0.599020459651357,0.6407648883308112,0.3708976491192469,0.5657429399159675,0.5430449531998452
GOOGL,5,LightGBM,1231,0.5126197294361607,0.08033609338128521,0.6186047155978469,0.6653585827689952,0.3682906816186623,0.5950004480306534,0.5496640289125772
GOOGL,5,CatBoost,1231,0.5475428721898556,0.07753635370514311,0.6399732263337236,0.7081482018094595,0.3623383374286626,0.6294646626803997,0.5680837212721424
GOOGL,10,Random Forest,1231,0.5037391790921958,0.09588963040612512,0.6019863794214879,0.6329845542641592,0.38880026260896744,0.5573641923375102,0.5385080726204745
GOOGL,10,XGBoost,1231,0.49316019880846584,0.08439946802193854,0.5953875875255966,0.6081490287315857,0.37659374426710696,0.5476414176395829,0.5055158886900181
GOOGL,10,Gradient Boosting,1231,0.5102564102564102,0.10942220825790401,0.5867672901307116,0.6315495056072001,0.3877207376152524,0.5525085431519214,0.5431640814517553
GOOGL,10,LightGBM,1231,0.5216056087686384,0.10686093171594621,0.6283107011302914,0.6444741442939893,0.41312700863586016,0.5731039371250499,0.546509225151124
GOOGL,10,CatBoost,1231,0.5224317830222837,0.11282821005010973,0.624744040380526,0.6591381034500353,0.3830312311026859,0.566437084869367,0.5432464891612321
GOOGL,15,Random Forest,1231,0.5142885355979067,0.10231811391442261,0.6257387029639127,0.6468913600466127,0.39867444697550647,0.5571484257175954,0.5060478984057808
GOOGL,15,XGBoost,1231,0.48420065172311644,0.08879150906075148,0.601567958689277,0.5917023996342189,0.4074010850919875,0.53210710780603,0.48648496357644494
GOOGL,15,Gradient Boosting,1231,0.5037227214377407,0.10041529097389609,0.603966776009002,0.601313698907005,0.41794845028312333,0.5416053842711537,0.5014915706918435
GOOGL,15,LightGBM,1231,0.512669102399526,0.10287505764828266,0.6613214479048556,0.6285045119593464,0.4194263439641591,0.5385906779684654,0.5129062560293762
GOOGL,15,CatBoost,1231,0.5281030907475066,0.11691607083314703,0.6476779789801635,0.6689235037810409,0.40064744657364315,0.5700061387210301,0.5325805046775407
NVDA,1,Random Forest,1231,0.6240183009117541,0.09981335638675483,0.6835136243030512,0.6861286686821965,0.524123684279602,0.6786177427875152,0.6553005720221752
NVDA,1,XGBoost,1231,0.5784799710345282,0.08790594167274814,0.6555550443200693,0.644784548155107,0.4887972144331803,0.6359420289855072,0.6229552343577556
NVDA,1,Gradient Boosting,1231,0.5890622428491492,0.08382448190110547,0.6668921864548747,0.6187385932783591,0.5501137485434777,0.6208562359890123,0.6358885410760889
NVDA,1,LightGBM,1231,0.6158585958329219,0.07962989561554529,0.6793215836179654,0.6913649323084483,0.5155588560550813,0.6735542961422873,0.6519796381832555
NVDA,1,CatBoost,1231,0.6702544353378757,0.0600129284770401,0.7092799381353793,0.7712656590429295,0.5063838690938806,0.7342927812927812,0.7048877884803149
NVDA,2,Random Forest,1231,0.5907178828873308,0.10233413550673268,0.6634720243950818,0.6426474373823556,0.5050945116831281,0.6450262519472023,0.6078552505816252
NVDA,2,XGBoost,1231,0.5589348606036668,0.05769617455987476,0.6376903544464317,0.6720009574229928,0.40717131804743545,0.6381884992731703,0.5739906427693471
NVDA,2,Gradient Boosting,1231,0.5549619828182087,0.09067785313159635,0.6358294501985156,0.6382571473962476,0.46183091977051627,0.6185470117959193,0.5977162032451109
NVDA,2,LightGBM,1231,0.5938744610118166,0.06339914876858051,0.6660983892539134,0.6923226630575262,0.47173660986852983,0.6646906451079628,0.6199719021477518
NVDA,2,CatBoost,1231,0.6547974062736579,0.0678972739747407,0.68870974852773,0.7956966964216244,0.44529727243969025,0.7301726578521175,0.6706448029050497
NVDA,5,Random Forest,1231,0.5305256574832955,0.04727460528915442,0.6254230262871092,0.6277600364802428,0.39870444986428283,0.6138101034291978,0.5507859977880776
NVDA,5,XGBoost,1231,0.4907771304433692,0.09132391197338036,0.599700628299918,0.5801013928894547,0.39896422833096457,0.5654824896847371,0.5242497089363954
NVDA,5,Gradient Boosting,1231,0.4908034626904974,0.10662790305356079,0.5798089036928693,0.552980807316761,0.4297274045760031,0.5433859621611214,0.5292377979332212
NVDA,5,LightGBM,1231,0.509449985188111,0.0792362201812477,0.5964642180035605,0.6328248895081438,0.3313091817463619,0.6015406861947545,0.5100468756284263
NVDA,5,CatBoost,1231,0.57599486521181,0.06638455726338505,0.6386299490694372,0.7767231308172933,0.2900503451637302,0.6883768176132048,0.5694314024648232
NVDA,10,Random Forest,1231,0.5086402685889208,0.09601834206573182,0.6100463910311934,0.636153029899904,0.34281204609558624,0.6032301039188318,0.47612447015490583
NVDA,10,XGBoost,1231,0.45902044040683315,0.079547298101709,0.5855470025024481,0.5676173000900341,0.3482510640754708,0.544401713218716,0.46061680237410696
NVDA,10,Gradient Boosting,1231,0.4842697738718278,0.08760169224060484,0.5968647408586721,0.5815417605097067,0.3688080150326671,0.5601541936595925,0.47903707325210876
NVDA,10,LightGBM,1231,0.46874691418978964,0.09514287130809729,0.5967133377967652,0.5650495758384766,0.3689099325365165,0.5402881052091639,0.47023286613951454
NVDA,10,CatBoost,1231,0.4907771304433692,0.0953255831676114,0.5832581424180087,0.7069901361792442,0.17540933080732662,0.6203718991186863,0.47410798576685603
NVDA,15,Random Forest,1231,0.43713505151245846,0.0867133765840771,0.5462593093759701,0.6047841524528641,0.21740944922978273,0.5512056005697217,0.38263454348634973
NVDA,15,XGBoost,1231,0.47607057042230344,0.09114737404593348,0.576991358614937,0.6578010681078166,0.2488965744253711,0.5893247394926486,0.4211955131526704
NVDA,15,Gradient Boosting,1231,0.5020934136466871,0.06682408378046788,0.6170035853976532,0.6301722783931372,0.30408548801873486,0.5531857537323133,0.39565059330307195
NVDA,15,LightGBM,1231,0.424936638030348,0.09260381332702869,0.5489684993081415,0.46982307528319794,0.4103249162976641,0.47046893972070414,0.41483263296769834
NVDA,15,CatBoost,1231,0.4720581942661532,0.09676977632703745,0.5669173018629607,0.7028889565085884,0.16085902416378592,0.6040242181093796,0.35105226099014664
META,1,Random Forest,1231,0.6183601593100951,0.11491881152242713,0.7177765773409697,0.6593839142011614,0.5961637909440073,0.6357920607716563,0.6586719421654059
META,1,XGBoost,1231,0.5842039432540074,0.0908860014153613,0.684824174479775,0.6116377118661528,0.5479779822629468,0.606903056850914,0.6144164792643368
META,1,Gradient Boosting,1231,0.5631151048352588,0.10219971840741301,0.7226143035011564,0.5997834096863224,0.5672022723227599,0.5686159041169604,0.6293457825829594
META,1,LightGBM,1231,0.6069056318093545,0.06344853284285808,0.6814049996916156,0.6647290148775016,0.5214494083630405,0.6535021200743742,0.6506626598092298
META,1,CatBoost,1231,0.6726407952338633,0.044438784121067845,0.6929481613685915,0.7977065754221665,0.46278694568113393,0.7375440520381082,0.6743357260155288
META,2,Random Forest,1231,0.5980349560580626,0.10144377597811582,0.6988496002338838,0.6523031701273176,0.5502708876899138,0.6196668610429974,0.6398731029341436
META,2,XGBoost,1231,0.5565485007076793,0.06458701682320432,0.6603555275379869,0.6017870061807513,0.514261840637863,0.592508898378189,0.5598629356625195
META,2,Gradient Boosting,1231,0.5330272209604688,0.08691356183440119,0.6720994369347724,0.5759419379646245,0.516303959817626,0.5460670110004922,0.5547778592153481
META,2,LightGBM,1231,0.5760672788914125,0.09079722775352826,0.6702435965308069,0.6269038992850835,0.5080286828774793,0.6031984866145226,0.614223129948399
META,2,CatBoost,1231,0.6271979197524769,0.06774473992898064,0.6750982298112568,0.7302502634652083,0.4729342744988266,0.6880461534614956,0.6236037149018511
META,5,Random Forest,1231,0.5248543497580724,0.06981604977288758,0.6736150943368664,0.588832211828487,0.44143669110618083,0.5602801652755354,0.5272695851392181
META,5,XGBoost,1231,0.44842500246864814,0.027417289395302476,0.6198481936807289,0.5033661631240509,0.42412048997465235,0.4956223417433068,0.46817040683386174
META,5,Gradient Boosting,1231,0.4866890490767255,0.06573864036332236,0.6321865097344227,0.5581087195378387,0.4197551945021477,0.5165320396620621,0.48500343818888575
META,5,LightGBM,1231,0.49798229156380636,0.044264336334914126,0.6497121812673783,0.5561275514217013,0.4468630293253305,0.5475627096538769,0.5125588913518423
META,5,CatBoost,1231,0.5451203054540666,0.06502141276110361,0.6378153332295705,0.6773690638896598,0.35458337518862204,0.6235037467764913,0.5253099180828451
META,10,Random Forest,1231,0.5273229979263355,0.10920798582951552,0.6668918174987539,0.5685268563041413,0.4439236996062686,0.5363421245192914,0.5109662214450374
META,10,XGBoost,1231,0.5240775484677923,0.11523902270033584,0.6533917559296663,0.54608648495948,0.45347922579454225,0.5221406014095432,0.5081660896515949
META,10,Gradient Boosting,1231,0.48748889108324284,0.061616596181082256,0.691024884706896,0.5012734865722475,0.48859236324810523,0.4910271779464527,0.5032466727390041
META,10,LightGBM,1231,0.5159375925743064,0.09652461204929427,0.6150105424637403,0.5699006627690458,0.42552671268939274,0.5470752941428246,0.5235883590010889
META,10,CatBoost,1231,0.5362759619499029,0.11919707005210929,0.6269281163625721,0.6921974820524095,0.29503357309621353,0.5731868387512358,0.5110424135387701
META,15,Random Forest,1231,0.5208156413547941,0.1375028504020448,0.7053943572566475,0.6009239511185416,0.4255315316604877,0.5548459804216836,0.5065604025670585
META,15,XGBoost,1231,0.4858661663539713,0.12100228938200948,0.6576038564388756,0.5243146644375447,0.4487830596947271,0.5117784877559723,0.4469864276636925
META,15,Gradient Boosting,1231,0.46960929528323614,0.0807656441066991,0.705617878812838,0.4678394719483208,0.5421733871544925,0.4794718754035586,0.47967563333747626
META,15,LightGBM,1231,0.4883051907442151,0.09436329661946143,0.6977167161619542,0.5235099571235229,0.4734566973466359,0.5072037988166197,0.4803186951254707
META,15,CatBoost,1231,0.5346334880352852,0.1428381629793297,0.7031831205771908,0.6686080612326134,0.3301109822838685,0.5818572624627525,0.49951702124599295
TSLA,1,Random Forest,1231,0.6637734110134624,0.06821113759968223,0.6653988068763709,0.6870308117615566,0.5754021052000378,0.6682851867363506,0.730457402237064
TSLA,1,XGBoost,1231,0.6442546328297291,0.06525731269379467,0.6495381137448695,0.6762946011058961,0.5790663990028833,0.6510093729170978,0.6997238092063895
TSLA,1,Gradient Boosting,1231,0.6532010137915144,0.06280690093757725,0.6691587884037401,0.664963795234408,0.5926997371794682,0.6507044094168638,0.7155233782563679
TSLA,1,LightGBM,1231,0.6832658569500675,0.061199829253368115,0.6865811504121575,0.7375612387532018,0.5855310905454127,0.6999900335487844,0.7374324081387253
TSLA,1,CatBoost,1231,0.7100457522793852,0.044062985791670055,0.7061982018298414,0.7303097074551506,0.6486091005027428,0.7138782745821622,0.7742146860215773
TSLA,2,Random Forest,1231,0.6524110463776703,0.0817062431434137,0.6502885908055933,0.6724896705424155,0.5575888516191665,0.6549139038795369,0.7062808318599249
TSLA,2,XGBoost,1231,0.6418188999703762,0.05956742428641814,0.6390625331213566,0.7197852873605961,0.4982156916828323,0.6685738653181664,0.6659806372953636
TSLA,2,Gradient Boosting,1231,0.6410519732727692,0.075136275786675,0.6573171900339083,0.6607665670684194,0.5556712651008853,0.6418350208267295,0.6903886172476115
TSLA,2,LightGBM,1231,0.6540271880451598,0.0685694169008187,0.6507093359221505,0.7010753674716099,0.5290125499644841,0.6676519777955102,0.7093492760624629
TSLA,2,CatBoost,1231,0.6930087883874789,0.06515667050505092,0.6933190448761462,0.7088035479355295,0.6222706230630445,0.6971472674471375,0.7545542370093072
TSLA,5,Random Forest,1231,0.6231690859418715,0.08810774045296192,0.6256274712718835,0.6417989039490806,0.5194722696213379,0.6208945619412815,0.6541234473827665
TSLA,5,XGBoost,1231,0.6125670649419045,0.06389395136609442,0.6278714410912233,0.6226592325951328,0.5282941930395346,0.6083124847382656,0.6364141599720364
TSLA,5,Gradient Boosting,1231,0.6280438431914683,0.08209700387180366,0.6392161893427717,0.6329895133671352,0.5440051039367809,0.6203785221034013,0.636853697635518
TSLA,5,LightGBM,1231,0.6320628024094006,0.0753982695215409,0.6439261591117853,0.6498246590092401,0.5393364806346173,0.625942107770945,0.6341982791856393
TSLA,5,CatBoost,1231,0.6337151509166914,0.07488381393635168,0.6402616265976186,0.6641918379911663,0.5230137343677717,0.641966105214744,0.6826647620974092
TSLA,10,Random Forest,1231,0.5914946841776111,0.10917551418540822,0.5988552811001971,0.6202704708313045,0.47744422041950657,0.5891652362116037,0.5899106211720226
TSLA,10,XGBoost,1231,0.5768539547743655,0.09948305638283236,0.5874078552143123,0.6403572767040459,0.439455360240909,0.5965424479400447,0.5411749359269726
TSLA,10,Gradient Boosting,1231,0.5638556992857378,0.11310129392700778,0.5672861545690121,0.5860583207098891,0.46638017823598527,0.5588949014028681,0.5462327873969925
TSLA,10,LightGBM,1231,0.580125736480037,0.11034430219760452,0.5894034557152341,0.6370078504981727,0.44215061989141224,0.58846182331732,0.5954864386254887
TSLA,10,CatBoost,1231,0.583364602876798,0.11760119030048442,0.5861944517083536,0.6317087475504428,0.4564797446502548,0.5945739912793069,0.5747231440634233
TSLA,15,Random Forest,1231,0.5508607353280011,0.11996805814119989,0.5102015784281926,0.509227727949414,0.47277615468791945,0.49892822583429275,0.503720936565202
